date,BTC,ETH,BNB,XRP,ADA,DOGE,SOL,DOT,AVAX,LINK
2020-01-01,7200.85,130.77,13.7184,0.19305,0.03348,0.0020245,,,,1.8111
2020-01-02,6965.71,127.19,13.0105,0.1875,0.03269,0.0019951,,,,1.7366
2020-01-03,7344.96,134.35,13.6474,0.19338,0.03417,0.0020236,,,,1.804
2020-01-04,7354.11,134.2,13.8092,0.19305,0.03434,0.0020579,,,,1.8242
2020-01-05,7358.75,135.37,14.0532,0.19453,0.0346,0.0020696,,,,1.7957
2020-01-06,7758.0,144.15,14.9471,0.2231,0.03732,0.0021344,,,,1.9374
2020-01-07,8145.28,142.8,15.0226,0.21335,0.037,0.002175,,,,2.1033
2020-01-08,8055.98,140.72,14.5334,0.2075,0.03631,0.0020886,,,,2.1892
2020-01-09,7817.76,137.74,14.3978,0.20373,0.03616,0.0021282,,,,2.1886
2020-01-10,8197.02,144.84,15.07,0.21284,0.03693,0.0021973,,,,2.2257
2020-01-11,8020.01,142.38,14.9177,0.21121,0.03678,0.0021754,,,,2.2734
2020-01-12,8184.98,146.54,15.3366,0.21539,0.03792,0.0021963,,,,2.2383
2020-01-13,8110.34,143.58,15.1736,0.21134,0.03682,0.0021704,,,,2.1901
2020-01-14,8810.01,165.64,16.6371,0.23464,0.04161,0.0023581,,,,2.3751
2020-01-15,8821.41,166.4,17.6655,0.23367,0.04275,0.0023669,,,,2.3953
2020-01-16,8720.01,164.21,17.0333,0.229,0.04168,0.0023276,,,,2.4925
2020-01-17,8913.28,169.85,18.0724,0.23921,0.0449,0.0024868,,,,2.7006
2020-01-18,8915.96,174.14,17.8088,0.24357,0.04489,0.0025115,,,,2.7709
2020-01-19,8701.7,166.79,17.388,0.23558,0.042,0.0023982,,,,2.6212
2020-01-20,8642.35,166.87,17.3235,0.23314,0.04378,0.002376,,,,2.688
2020-01-21,8736.03,169.49,18.1166,0.23726,0.04602,0.0023673,,,,2.6716
2020-01-22,8682.36,168.07,17.8344,0.23733,0.04575,0.0023434,,,,2.6426
2020-01-23,8404.52,162.81,17.0524,0.22586,0.04318,0.0022514,,,,2.4698
2020-01-24,8439.0,162.54,17.1148,0.22222,0.04495,0.0022698,,,,2.5024
2020-01-25,8340.58,160.35,16.9555,0.21946,0.04314,0.002251,,,,2.4468
2020-01-26,8615.0,167.86,17.499,0.23131,0.04477,0.0022854,,,,2.5764
2020-01-27,8907.57,170.08,17.67,0.23077,0.04796,0.0023594,,,,2.6055
2020-01-28,9374.21,175.64,18.0662,0.23906,0.0529,0.0024412,,,,2.6558
2020-01-29,9301.53,173.72,17.9134,0.23539,0.05329,0.0023865,,,,2.7773
2020-01-30,9513.21,184.69,18.5555,0.24376,0.05614,0.002414,,,,2.9156
2020-01-31,9352.89,179.99,18.2644,0.23946,0.0539,0.0023776,,,,2.8259
2020-02-01,9384.61,183.6,18.2752,0.24141,0.0561,0.002417,,,,2.8378
2020-02-02,9331.51,188.44,18.4333,0.25093,0.0557,0.0024406,,,,2.8267
2020-02-03,9292.24,189.69,18.46,0.25453,0.05696,0.0024156,,,,2.771
2020-02-04,9197.02,188.91,18.1778,0.26737,0.05601,0.0025169,,,,2.7395
2020-02-05,9612.04,203.78,19.262,0.27774,0.05933,0.0025826,,,,2.839
2020-02-06,9772.0,213.19,20.6675,0.28325,0.06008,0.0026654,,,,2.89
2020-02-07,9813.73,223.33,22.0555,0.27953,0.05987,0.0027888,,,,3.3072
2020-02-08,9895.05,223.05,21.7888,0.27735,0.06002,0.003171,,,,3.4171
2020-02-09,10151.75,228.49,24.38,0.28257,0.06188,0.0032235,,,,3.4945
2020-02-10,9851.83,222.89,25.1465,0.27338,0.06029,0.0029663,,,,3.3862
2020-02-11,10223.08,236.69,25.6963,0.281,0.06335,0.00303,,,,3.9931
2020-02-12,10326.46,265.74,26.4243,0.30427,0.06817,0.0030589,,,,3.9953
2020-02-13,10229.63,268.32,25.4579,0.32709,0.06867,0.0030132,,,,3.8765
2020-02-14,10344.36,285.15,26.3547,0.33594,0.07074,0.0031067,,,,4.426
2020-02-15,9904.72,264.88,24.2576,0.30729,0.06426,0.0029031,,,,4.3241
2020-02-16,9917.27,258.85,23.3193,0.29224,0.06146,0.0027522,,,,4.4566
2020-02-17,9706.0,267.85,23.4555,0.28736,0.06019,0.0026999,,,,4.3108
2020-02-18,10164.71,282.61,24.0821,0.29827,0.06274,0.0028286,,,,4.5523
2020-02-19,9593.79,258.45,22.3709,0.27466,0.05737,0.0026085,,,,4.3873
2020-02-20,9596.42,256.96,22.1626,0.2709,0.05815,0.002653,,,,4.2644
2020-02-21,9677.05,265.27,22.1888,0.27418,0.05853,0.0026481,,,,4.2778
2020-02-22,9650.86,261.57,21.9689,0.27468,0.05825,0.0025887,,,,4.1066
2020-02-23,9936.4,274.48,22.8452,0.28298,0.06145,0.0026772,,,,4.2365
2020-02-24,9656.13,265.52,22.0965,0.2704,0.05906,0.0025769,,,,3.9148
2020-02-25,9315.84,246.67,20.3193,0.25209,0.05603,0.0024734,,,,3.4905
2020-02-26,8785.25,223.93,18.7441,0.22915,0.04915,0.0023439,,,,3.5648
2020-02-27,8823.21,227.79,19.2,0.2385,0.04986,0.0023255,,,,3.9579
2020-02-28,8692.91,226.76,18.9838,0.23663,0.04885,0.0022823,,,,4.1609
2020-02-29,8523.61,217.21,19.23,0.22892,0.0471,0.0022153,,,,4.0579
2020-03-01,8531.88,217.81,18.902,0.22696,0.04561,0.0022794,,,,3.859
2020-03-02,8915.24,231.97,19.9289,0.23958,0.04923,0.0023471,,,,4.2423
2020-03-03,8760.07,223.91,19.6882,0.23428,0.04866,0.0024985,,,,4.5846
2020-03-04,8750.87,224.26,19.95,0.23453,0.04898,0.0024187,,,,4.6406
2020-03-05,9054.68,228.38,20.7462,0.23909,0.05096,0.0024771,,,,4.7151
2020-03-06,9131.88,244.88,21.3389,0.24477,0.05174,0.0024862,,,,4.6814
2020-03-07,8886.66,237.23,20.25,0.23622,0.04879,0.0024066,,,,4.3412
2020-03-08,8033.31,199.43,16.894,0.20385,0.04291,0.0021671,,,,4.0537
2020-03-09,7929.87,202.81,16.5888,0.20952,0.04156,0.0022203,,,,4.1231
2020-03-10,7894.56,200.7,16.8671,0.21185,0.04146,0.0022053,,,,4.0839
2020-03-11,7934.52,194.61,16.5705,0.20813,0.03969,0.0021716,,,,3.8169
2020-03-12,4800.0,107.82,9.2566,0.13549,0.02329,0.0015996,,,,1.9931
2020-03-13,5578.6,134.06,10.9204,0.15872,0.02843,0.001746,,,,2.4333
2020-03-14,5172.06,122.54,10.1487,0.14588,0.02582,0.0016632,,,,2.1379
2020-03-15,5361.3,123.78,10.3898,0.15308,0.02693,0.0016932,,,,2.0884
2020-03-16,5028.97,111.02,9.4285,0.14102,0.02423,0.0015817,,,,1.7832
2020-03-17,5312.64,115.67,10.2576,0.14694,0.02575,0.0016219,,,,1.8641
2020-03-18,5393.04,118.11,10.3866,0.1476,0.02607,0.0016002,,,,1.9483
2020-03-19,6162.37,136.3,12.2597,0.1646,0.0303,0.00177,,,,2.2398
2020-03-20,6208.36,133.48,11.9147,0.15695,0.02946,0.0017802,,,,2.26
2020-03-21,6186.98,132.66,12.1,0.15797,0.02948,0.0017849,,,,2.2787
2020-03-22,5816.19,122.32,11.167,0.14776,0.02703,0.0017264,,,,1.9898
2020-03-23,6467.31,135.92,12.1887,0.15854,0.02925,0.0018192,,,,2.2468
2020-03-24,6744.72,138.42,12.426,0.16225,0.03023,0.0018641,,,,2.3104
2020-03-25,6677.43,136.1,12.3251,0.16168,0.02945,0.0018296,,,,2.257
2020-03-26,6737.36,138.4,13.199,0.17593,0.03086,0.0018519,,,,2.3132
2020-03-27,6359.11,131.33,12.3354,0.17269,0.02882,0.0017766,,,,2.1373
2020-03-28,6236.65,130.98,12.1888,0.17543,0.02975,0.001783,,,,2.1364
2020-03-29,5881.42,124.5,11.3008,0.16278,0.02806,0.0017099,,,,2.0083
2020-03-30,6394.38,132.06,12.1365,0.17112,0.02965,0.0017957,,,,2.135
2020-03-31,6410.44,132.72,12.5451,0.17353,0.03045,0.0018041,,,,2.2658
2020-04-01,6642.92,135.69,12.72,0.17494,0.03097,0.0018631,,,,2.2753
2020-04-02,6794.09,141.28,13.0166,0.17828,0.03188,0.0018777,,,,2.2941
2020-04-03,6734.1,141.31,13.3615,0.17957,0.03231,0.0018467,,,,2.3013
2020-04-04,6856.99,144.1,13.7606,0.18114,0.03244,0.0018697,,,,2.3155
2020-04-05,6772.78,142.68,13.6888,0.17925,0.0319,0.00185,,,,2.2635
2020-04-06,7329.9,171.32,15.1989,0.19803,0.03592,0.0019896,,,,2.5555
2020-04-07,7197.32,164.63,14.7266,0.19285,0.03525,0.0019943,,,,2.7303
2020-04-08,7361.28,173.11,15.0888,0.20192,0.03639,0.0020038,,,,3.1693
2020-04-09,7283.54,169.52,15.0096,0.19829,0.03607,0.0020151,,,,3.3099
2020-04-10,6858.92,157.81,13.72,0.18758,0.03321,0.001965,,,,3.22
2020-04-11,6876.83,158.33,13.807,0.1885,0.03343,0.0019645,,,,3.29
2020-04-12,6903.79,158.59,14.2808,0.18939,0.03347,0.0019673,,,,3.4189
2020-04-13,6837.91,156.29,15.0277,0.18763,0.03311,0.0019533,,,,3.3702
2020-04-14,6868.7,158.45,15.6148,0.18613,0.03312,0.0019656,,,,3.252
2020-04-15,6621.24,152.73,14.5755,0.1805,0.03185,0.0019061,,,,3.1212
2020-04-16,7101.94,172.29,15.7394,0.19053,0.03446,0.001995,,,,3.4851
2020-04-17,7027.55,170.69,15.64,0.18863,0.03432,0.001983,,,,3.4523
2020-04-18,7248.6,187.4,16.6137,0.19544,0.03654,0.0020445,,,,3.7805
2020-04-19,7120.74,180.03,16.0683,0.18901,0.03549,0.0020313,,,,3.5902
2020-04-20,6826.83,170.2,14.9892,0.18151,0.03391,0.0019787,,,,3.4322
2020-04-21,6841.37,170.74,15.1283,0.18341,0.03454,0.00195,,,,3.4577
2020-04-22,7125.14,182.7,15.7104,0.18804,0.03664,0.0019957,,,,3.6786
2020-04-23,7482.39,185.51,16.034,0.1926,0.04088,0.0020512,,,,3.7533
2020-04-24,7505.0,187.59,15.9319,0.19325,0.04165,0.0020832,,,,3.7735
2020-04-25,7538.67,194.21,16.2283,0.19418,0.04222,0.0021245,,,,3.7865
2020-04-26,7693.1,197.38,16.3588,0.19618,0.04593,0.0024076,,,,3.721
2020-04-27,7774.62,196.34,16.4229,0.19747,0.04648,0.0023456,,,,3.6383
2020-04-28,7738.98,196.24,16.34,0.21416,0.04679,0.002327,,,,3.6413
2020-04-29,8778.57,215.36,17.3667,0.22648,0.05146,0.0024912,,,,3.8879
2020-04-30,8620.0,206.08,16.9542,0.21135,0.04752,0.002433,,,,3.7025
2020-05-01,8826.96,212.02,17.466,0.21786,0.05091,0.0024749,,,,3.7571
2020-05-02,8972.05,213.9,17.5333,0.22369,0.0509,0.002542,,,,3.8182
2020-05-03,8894.16,209.86,17.1071,0.21936,0.04898,0.0025001,,,,3.7092
2020-05-04,8871.96,206.48,17.0074,0.21776,0.04942,0.0024605,,,,3.7499
2020-05-05,9021.83,205.29,16.8886,0.21688,0.04945,0.0024738,,,,3.6833
2020-05-06,9142.92,198.97,16.3743,0.21158,0.04889,0.0024801,,,,3.5872
2020-05-07,9986.4,212.0,17.0003,0.21862,0.05123,0.0026627,,,,3.756
2020-05-08,9800.01,211.31,17.1371,0.21865,0.05201,0.0026052,,,,3.801
2020-05-09,9539.4,210.07,16.7751,0.21642,0.05145,0.0026075,,,,4.015
2020-05-10,8722.77,187.54,15.3506,0.19702,0.04755,0.0024602,,,,3.7582
2020-05-11,8561.52,185.73,15.0811,0.19254,0.04779,0.0024125,,,,3.5837
2020-05-12,8810.79,189.76,15.7892,0.19711,0.05043,0.0024606,,,,3.6943
2020-05-13,9309.37,199.58,16.2164,0.20177,0.05147,0.0025245,,,,3.7655
2020-05-14,9791.98,203.29,16.3777,0.20386,0.05098,0.0025813,,,,3.8096
2020-05-15,9316.42,194.86,15.7222,0.19818,0.05026,0.0024888,,,,3.6615
2020-05-16,9381.27,200.45,16.058,0.19969,0.051,0.0025098,,,,3.7614
2020-05-17,9680.04,207.0,16.2959,0.20131,0.05129,0.0025331,,,,3.7815
2020-05-18,9733.93,214.91,16.6299,0.20543,0.05434,0.0025379,,,,3.8895
2020-05-19,9775.53,214.58,17.2098,0.20496,0.05677,0.0025487,,,,3.947
2020-05-20,9511.43,209.98,16.8998,0.20179,0.05689,0.0025002,,,,4.0866
2020-05-21,9068.65,198.74,16.0888,0.19434,0.05207,0.0024774,,,,3.8298
2020-05-22,9170.0,207.36,16.5864,0.20034,0.05576,0.0025175,,,,4.0611
2020-05-23,9179.15,206.6,16.48,0.19883,0.0549,0.0025271,,,,3.925
2020-05-24,8720.34,199.9,15.9624,0.19256,0.05125,0.0024461,,,,3.7917
2020-05-25,8900.35,204.15,16.3807,0.19622,0.0539,0.0025324,,,,3.8614
2020-05-26,8841.18,200.89,16.2159,0.19372,0.05355,0.0024781,,,,3.844
2020-05-27,9204.07,208.29,16.47,0.19791,0.05513,0.0024998,,,,3.8526
2020-05-28,9575.89,220.21,17.0772,0.20052,0.06502,0.002523,,,,4.0461
2020-05-29,9427.07,220.67,17.0031,0.19759,0.06469,0.0025303,,,,3.98
2020-05-30,9697.72,243.66,17.7277,0.20701,0.07691,0.002618,,,,4.1763
2020-05-31,9448.27,231.57,17.0916,0.20245,0.0739,0.0025599,,,,4.131
2020-06-01,10200.77,248.23,17.9477,0.211,0.08093,0.0026452,,,,4.3785
2020-06-02,9518.04,237.71,17.2669,0.20301,0.07872,0.0025666,,,,4.3976
2020-06-03,9666.24,244.52,17.5779,0.2041,0.08558,0.0025867,,,,4.4892
2020-06-04,9789.06,243.21,17.517,0.20427,0.08882,0.002623,,,,4.4243
2020-06-05,9621.16,240.03,17.6914,0.20274,0.08517,0.0025907,,,,4.358
2020-06-06,9666.3,241.94,17.5511,0.20361,0.08614,0.0025926,,,,4.3512
2020-06-07,9746.99,244.56,17.4135,0.20329,0.08657,0.0025987,,,,4.3465
2020-06-08,9782.01,246.4,17.4489,0.20403,0.08648,0.0025786,,,,4.473
2020-06-09,9772.43,243.8,17.3733,0.20127,0.08291,0.0025586,,,,4.435
2020-06-10,9885.0,247.78,17.406,0.20266,0.0836,0.0025761,,,,4.4225
2020-06-11,9280.4,230.51,16.2298,0.18817,0.07527,0.0024463,,,,3.9565
2020-06-12,9465.13,237.55,16.6377,0.19307,0.07948,0.0025,,,,4.0819
2020-06-13,9473.34,238.11,16.8101,0.19234,0.07906,0.0025241,,,,4.11
2020-06-14,9342.1,231.77,16.5729,0.19022,0.07642,0.0024972,,,,3.9371
2020-06-15,9426.02,230.86,16.377,0.19238,0.07824,0.0024743,,,,3.9274
2020-06-16,9525.59,235.3,16.4329,0.19238,0.07925,0.0024855,,,,4.0502
2020-06-17,9465.14,233.82,16.3983,0.19315,0.08349,0.0024806,,,,4.1659
2020-06-18,9386.32,231.27,16.1608,0.18975,0.08176,0.0024575,,,,4.1415
2020-06-19,9310.23,229.0,15.9512,0.18722,0.07987,0.0024399,,,,4.098
2020-06-20,9358.95,228.89,16.059,0.18792,0.07953,0.0024419,,,,4.1765
2020-06-21,9294.69,228.04,15.9775,0.18602,0.07841,0.0024295,,,,4.1812
2020-06-22,9685.69,243.13,16.5051,0.18928,0.08355,0.0024731,,,,4.4841
2020-06-23,9624.89,243.14,16.3898,0.18889,0.08276,0.0024686,,,,4.8051
2020-06-24,9296.49,234.58,15.9968,0.18348,0.08254,0.0024193,,,,4.7075
2020-06-25,9249.49,232.5,15.906,0.18156,0.08167,0.0024081,,,,4.8134
2020-06-26,9162.21,229.64,15.7694,0.18249,0.08062,0.0023593,,,,4.6813
2020-06-27,9012.0,220.94,15.1242,0.17509,0.07738,0.0023045,,,,4.4058
2020-06-28,9116.35,224.93,15.3782,0.17693,0.08028,0.0023142,,,,4.5668
2020-06-29,9192.56,227.93,15.4656,0.17726,0.08392,0.0023077,,,,4.6187
2020-06-30,9138.55,225.6,15.3838,0.17533,0.08299,0.0023185,,,,4.5626
2020-07-01,9232.0,230.99,15.8144,0.17647,0.09681,0.0023203,,,,4.7067
2020-07-02,9086.54,226.46,15.3634,0.17477,0.09291,0.002322,,,,4.7996
2020-07-03,9058.26,224.87,15.2863,0.1762,0.09655,0.0023139,,,,4.7309
2020-07-04,9135.46,229.17,15.5548,0.17808,0.10005,0.0023012,,,,4.82
2020-07-05,9069.41,227.56,15.4885,0.17695,0.09813,0.0023029,,,,4.7439
2020-07-06,9344.2,241.6,16.311,0.18875,0.10512,0.0026193,,,,5.3617
2020-07-07,9257.39,239.39,16.8048,0.18508,0.11764,0.003136,,,,5.7248
2020-07-08,9436.06,246.95,17.2819,0.20551,0.12993,0.0047657,,,,6.4987
2020-07-09,9232.43,241.98,16.8274,0.20263,0.12403,0.0043214,,,,6.082
2020-07-10,9288.34,241.26,17.3123,0.19909,0.11846,0.0035313,,,,6.1488
2020-07-11,9234.03,239.19,17.6205,0.2011,0.12523,0.0038041,,,,6.0994
2020-07-12,9302.75,242.79,18.2994,0.20128,0.12685,0.0036358,,,,7.3345
2020-07-13,9242.62,239.5,18.4046,0.19867,0.12427,0.0031677,,,,7.163
2020-07-14,9255.85,240.44,18.079,0.19909,0.13256,0.0032888,,,,8.1321
2020-07-15,9197.6,238.61,17.6351,0.19721,0.13069,0.0030868,,,,8.6494
2020-07-16,9133.72,233.57,17.1647,0.19444,0.12602,0.0029808,,,,8.354
2020-07-17,9154.32,232.67,17.0676,0.1944,0.12224,0.0030528,,,,8.2605
2020-07-18,9170.28,235.67,17.1507,0.1999,0.1227,0.003449,,,,7.9734
2020-07-19,9208.99,239.11,18.0154,0.19956,0.12402,0.0033811,,,,8.0784
2020-07-20,9160.78,236.01,17.4645,0.19465,0.11771,0.0032201,,,,7.2301
2020-07-21,9390.0,245.59,17.7285,0.19949,0.12321,0.0032979,,,,7.3101
2020-07-22,9518.16,263.74,18.09,0.20348,0.1238,0.0032868,,,,7.4689
2020-07-23,9603.27,275.3,18.75,0.20851,0.12422,0.0032997,,,,7.8983
2020-07-24,9537.8,279.15,19.1853,0.20392,0.12197,0.0032113,,,,7.4284
2020-07-25,9700.42,305.26,19.8242,0.21463,0.14362,0.0032475,,,,7.672
2020-07-26,9931.54,311.0,19.5557,0.21532,0.14849,0.0032323,,,,7.5022
2020-07-27,11029.96,321.93,19.7474,0.22437,0.13859,0.0031694,,,,7.1
2020-07-28,10906.27,316.77,20.1732,0.23029,0.14904,0.003188,,,,7.2333
2020-07-29,11100.53,317.71,19.899,0.24327,0.13972,0.0031663,,,,7.0876
2020-07-30,11099.61,334.87,19.97,0.24408,0.1406,0.0032281,,,,7.4093
2020-07-31,11335.46,346.33,20.6615,0.25939,0.13878,0.003224,,,,7.8033
2020-08-01,11801.17,387.0,21.6168,0.29089,0.1441,0.0037144,,,,8.3248
2020-08-02,11071.35,372.42,20.9898,0.28803,0.13375,0.0033312,,,,8.2814
2020-08-03,11219.81,385.94,22.0504,0.31016,0.1373,0.0033818,,,,9.2502
2020-08-04,11191.97,389.61,22.2818,0.30138,0.14335,0.0035458,,,,9.8687
2020-08-05,11744.91,400.72,23.2728,0.30228,0.14227,0.0035028,,,,9.5253
2020-08-06,11762.46,394.77,22.7487,0.30311,0.14444,0.00356,,,,10.2343
2020-08-07,11594.23,379.34,22.3323,0.29437,0.13888,0.003496,,,,10.1286
2020-08-08,11761.41,397.03,22.9234,0.29527,0.14696,0.0035134,,,,12.7093
2020-08-09,11681.68,390.14,22.422,0.2879,0.14512,0.0034664,,,,13.8104
2020-08-10,11892.92,395.44,22.6369,0.29469,0.14383,0.0034952,,,,13.4722
2020-08-11,11392.08,379.0,21.2902,0.2831,0.13685,0.0033906,3.2985,,,12.9971
2020-08-12,11564.33,387.18,21.4919,0.28233,0.1367,0.0034606,3.7558,,,16.4635
2020-08-13,11780.0,424.54,21.7667,0.2942,0.13944,0.0034877,3.73,,,17.1883
2020-08-14,11760.54,438.11,23.1047,0.29995,0.13826,0.0035731,3.4099,,,16.9574
2020-08-15,11852.4,432.32,23.0881,0.29884,0.13837,0.0035328,3.173,,,19.2285
2020-08-16,11911.0,433.62,23.529,0.30455,0.13882,0.0035302,3.3885,,,18.8061
2020-08-17,12281.13,430.89,23.4961,0.31539,0.14039,0.0035877,3.11,,,16.8196
2020-08-18,11945.01,421.95,22.9705,0.30251,0.13691,0.003476,3.3407,3.1,,16.1927
2020-08-19,11754.59,407.46,22.3761,0.28975,0.12966,0.0034196,2.8868,2.95,,16.1863
2020-08-20,11853.55,415.94,23.0888,0.29218,0.13413,0.0034399,3.2038,2.9,,16.0483
2020-08-21,11531.34,387.97,22.0988,0.27933,0.12315,0.0033776,2.9317,2.833,,13.8325
2020-08-22,11662.96,395.24,22.2044,0.28592,0.12515,0.0034331,3.0126,4.4546,,15.8078
2020-08-23,11648.13,390.71,21.8555,0.2848,0.12141,0.0033955,3.25,3.9779,,15.1428
2020-08-24,11748.2,407.68,22.5953,0.2884,0.12361,0.0034116,3.3405,4.5759,,15.1419
2020-08-25,11318.42,382.93,21.3882,0.27625,0.11239,0.0032907,3.25,5.5412,,14.1164
2020-08-26,11461.43,385.81,22.1999,0.27653,0.11435,0.0032939,3.5684,6.0708,,15.2
2020-08-27,11330.38,383.27,23.1127,0.26469,0.10725,0.0031997,3.4501,5.6547,,14.5234
2020-08-28,11526.91,395.11,23.0811,0.27174,0.10927,0.0032637,4.0063,6.1812,,15.1207
2020-08-29,11465.84,398.65,22.9398,0.2738,0.11623,0.0032749,3.9535,6.1333,,16.3612
2020-08-30,11711.16,428.94,23.6208,0.28302,0.11747,0.0032981,4.4309,5.8912,,16.4788
2020-08-31,11649.51,433.79,23.1477,0.28115,0.12253,0.0032073,4.7435,6.2718,,15.5772
2020-09-01,11921.97,475.4,24.7028,0.29521,0.12445,0.0032411,4.3397,6.239,,16.0333
2020-09-02,11388.54,439.5,24.7652,0.27595,0.11489,0.0031161,4.17,6.1374,,14.7982
2020-09-03,10140.85,381.4,20.3592,0.24409,0.09446,0.0027692,3.5051,5.6743,,11.8895
2020-09-04,10446.25,385.26,20.9712,0.25385,0.10156,0.0028797,3.5301,5.1019,,12.3708
2020-09-05,10166.69,335.01,19.4698,0.23738,0.09,0.002764,2.6052,4.1456,,10.6017
2020-09-06,10256.2,352.8,23.142,0.23986,0.0926,0.0027859,3.0941,4.784,,12.8044
2020-09-07,10373.44,353.59,22.4426,0.24198,0.0936,0.0028151,2.9237,4.5944,,12.47
2020-09-08,10126.65,337.39,23.2837,0.23657,0.09101,0.002747,2.468,4.2787,,11.746
2020-09-09,10219.2,350.85,24.4716,0.23901,0.09331,0.002779,3.6001,4.7003,,12.3444
2020-09-10,10336.87,367.93,24.5489,0.24302,0.09709,0.0028077,3.4761,4.5796,,12.4957
2020-09-11,10387.89,373.63,25.399,0.24252,0.09701,0.0027956,3.3965,4.6498,,12.4406
2020-09-12,10440.92,387.78,28.505,0.24752,0.09771,0.0028141,3.3316,5.1385,,12.7187
2020-09-13,10332.83,366.42,31.1656,0.24218,0.09507,0.002783,3.2603,5.3213,,12.067
2020-09-14,10671.77,377.12,31.2523,0.24564,0.09663,0.0027851,3.2641,5.3555,,12.1374
2020-09-15,10785.31,364.06,27.1181,0.24331,0.09313,0.0028278,2.9295,5.0535,,10.9314
2020-09-16,10954.01,365.11,27.8695,0.24686,0.09151,0.0028053,2.5327,5.0712,,10.7367
2020-09-17,10939.99,389.36,27.095,0.25214,0.09408,0.0028078,2.8829,5.3354,,11.0139
2020-09-18,10933.39,384.39,27.629,0.25065,0.09093,0.0027892,3.1144,5.2616,,10.094
2020-09-19,11080.65,385.25,27.2035,0.25112,0.09141,0.0027901,3.031,4.924,,10.1209
2020-09-20,10920.28,371.04,26.316,0.24652,0.08936,0.0027729,2.8628,4.6518,,9.7357
2020-09-21,10417.22,340.36,23.1232,0.23102,0.07983,0.0025972,2.7672,4.0691,,8.7114
2020-09-22,10529.61,344.21,24.0468,0.23302,0.08146,0.0026432,2.9082,4.1625,5.3193,8.7401
2020-09-23,10241.46,320.72,22.8331,0.22164,0.07663,0.0025444,2.8548,4.0077,3.535,7.6364
2020-09-24,10736.32,348.97,24.5745,0.23276,0.08254,0.0026297,3.1433,4.3782,4.6411,9.87
2020-09-25,10686.67,351.92,24.6924,0.24154,0.09693,0.0027015,3.1937,4.4139,4.7134,10.7279
2020-09-26,10728.6,353.92,26.1998,0.24153,0.09547,0.0026972,3.1287,4.3308,4.52,10.3169
2020-09-27,10774.25,357.49,26.251,0.24334,0.1013,0.0026954,3.1578,4.2962,4.6484,10.7939
2020-09-28,10696.12,353.96,26.9855,0.24107,0.1003,0.0026504,2.9599,4.4501,4.2021,10.283
2020-09-29,10840.48,359.79,28.8946,0.24285,0.1011,0.0026727,2.9505,4.4969,4.1394,10.135
2020-09-30,10776.59,359.83,29.2656,0.24171,0.10136,0.002635,2.8967,4.3458,4.3293,9.8694
2020-10-01,10619.13,352.85,27.4673,0.23819,0.09804,0.0026246,2.8669,4.3468,4.15,9.6394
2020-10-02,10570.4,345.6,27.3369,0.23386,0.09286,0.0025902,2.6232,4.1282,3.9115,9.2167
2020-10-03,10542.06,345.95,28.1867,0.23273,0.09328,0.0025955,2.5439,4.0607,4.0168,9.269
2020-10-04,10666.63,352.37,28.9668,0.24794,0.09686,0.002633,2.5202,4.177,3.964,9.3922
2020-10-05,10792.21,353.62,28.6158,0.2503,0.09738,0.0026182,2.6522,4.1621,3.9813,9.6176
2020-10-06,10599.66,340.75,27.6812,0.24545,0.09289,0.002597,2.174,3.7465,3.5424,8.7689
2020-10-07,10666.39,341.58,27.6898,0.2487,0.09374,0.0025895,2.3005,3.8517,3.442,8.9799
2020-10-08,10925.57,350.95,27.7424,0.25141,0.09632,0.0026098,2.3638,4.1163,3.9147,9.5594
2020-10-09,11050.64,365.02,28.4076,0.25293,0.10129,0.0026556,2.5314,4.2541,4.2491,10.3959
2020-10-10,11293.22,370.52,28.4414,0.25402,0.10493,0.0026621,2.3999,4.2606,4.023,10.5198
2020-10-11,11369.02,374.16,28.5271,0.25544,0.10648,0.0026701,2.4227,4.245,4.096,10.8515
2020-10-12,11528.25,386.51,30.6503,0.25603,0.10945,0.002667,2.5836,4.3075,4.41,11.4259
2020-10-13,11420.56,381.04,30.7256,0.2565,0.10925,0.0026385,2.4062,4.2473,4.4806,11.0016
2020-10-14,11417.89,378.69,30.838,0.24906,0.10703,0.002639,2.3107,4.1829,4.1596,10.8896
2020-10-15,11505.12,377.64,31.3256,0.24596,0.10666,0.0025953,2.2682,4.099,4.1269,10.7483
2020-10-16,11319.32,365.5,30.0516,0.24011,0.10414,0.002604,2.1398,3.9106,4.0433,10.5877
2020-10-17,11360.2,368.32,30.2414,0.24057,0.10598,0.0025834,2.2053,3.9663,4.1946,10.6267
2020-10-18,11503.14,378.11,30.6593,0.24221,0.10735,0.0025874,2.215,4.1068,4.1195,10.9409
2020-10-19,11751.47,379.3,29.9107,0.24558,0.10859,0.0025921,2.0592,3.986,4.05,10.9147
2020-10-20,11909.99,368.52,28.8227,0.24322,0.10238,0.0025944,1.885,3.9034,3.804,9.8589
2020-10-21,12780.96,390.38,29.7329,0.25088,0.10589,0.002623,1.8887,4.1352,3.9585,10.7863
2020-10-22,12968.52,413.98,30.6396,0.25709,0.11077,0.002646,1.9582,4.2683,4.3385,11.9539
2020-10-23,12923.07,409.11,30.6377,0.25471,0.10805,0.0026423,1.959,4.2633,4.2568,12.1586
2020-10-24,13111.73,412.14,30.6639,0.2562,0.10797,0.0026365,1.9142,4.3536,4.1821,12.7001
